Employee ID,Email Address,Name,First Name,Last Name,Job Level,Job Title,Is Manager,Office Location,Start Date,Gender,Department,Manager Employee ID,
473,bo.long@intervieworg.com,Bo D. Long,Bo,Long,5,Public Policy Manager-‚Ö§,TRUE,Paris,11/29/10,male,Public Policy,2985,
3081,gage.horn@intervieworg.com,Gage T. Horn,Gage,Horn,4,Account Manager-IV,FALSE,Paris,9/30/11,male,Sales / Canada,2726,
3247,aislinn.parker@intervieworg.com,Aislinn I. Parker,Aislinn,Parker,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,1/8/13,female,Residential Architecture,3093,
287,hattie.garcia@intervieworg.com,Hattie L. Garcia,Hattie,Garcia,1,Architect-‚Ö†,FALSE,Paris,5/13/16,,Commercial Architecture,3735,
2572,otis.bentley@intervieworg.com,Otis Q. Bentley,Otis,Bentley,5,Senior Architect,FALSE,Paris,6/3/16,male,Residential Architecture,2433,
3760,jaziel.clayton@intervieworg.com,Jaziel D. Clayton,Jaziel,Clayton,5,Senior Account Manager,FALSE,Paris,10/31/10,male,Sales / Kazakhstan,3898,
604,averie.velasquez@intervieworg.com,Averie P. Velasquez,Averie,Velasquez,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,5/24/16,,Building Safety,3161,
3623,mckinley.ibarra@intervieworg.com,Mckinley U. Ibarra,Mckinley,Ibarra,1,Industrial Architecture Manager-‚Ö†,TRUE,Paris,12/19/16,female,Industrial Architecture,2804,
2396,maci.wells@intervieworg.com,Maci G. Wells,Maci,Wells,1,Architect-‚Ö†,FALSE,Paris,5/1/17,female,Residential Architecture,3755,
2026,crosby.mcknight@intervieworg.com,Crosby J. Mcknight,Crosby,Mcknight,5,Senior Architect,FALSE,Paris,2/12/17,male,Industrial Architecture,3017,
1897,brett.middleton@intervieworg.com,Brett U. Middleton,Brett,Middleton,3,Residential Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,,male,Residential Architecture,2387,
830,tabitha.snow@intervieworg.com,Tabitha F. Snow,Tabitha,Snow,2,Sales / Belgium Manager-‚Ö†‚Ö†,TRUE,Paris,11/19/15,female,Sales / Belgium,2393,
2982,violet.pollard@intervieworg.com,Violet N. Pollard,Violet,Pollard,1,Compliance Officer-‚Ö†,TRUE,Paris,12/17/17,female,Public Policy,1235,
1682,ashton.harper@intervieworg.com,Ashton N. Harper,Ashton,Harper,5,Residential Architecture Manager-‚Ö§,TRUE,Paris,7/3/08,male,Residential Architecture,1315,
1821,reyna.vaughan@intervieworg.com,Reyna D. Vaughan,Reyna,Vaughan,5,Senior Architect,FALSE,Paris,9/14/12,female,Residential Architecture,3250,
1532,jessa.key@intervieworg.com,Jessa X. Key,Jessa,Key,5,Building Safety Manager-‚Ö§,TRUE,Paris,1/19/10,female,Building Safety,457,
1864,jayvion.glover@intervieworg.com,Jayvion N. Glover,Jayvion,Glover,5,Senior Architect,FALSE,Paris,12/12/09,male,Residential Architecture,2991,
3900,nova.kirby@intervieworg.com,Nova Y. Kirby,Nova,Kirby,5,Senior Architect,FALSE,Beijing,4/4/14,,Commercial Architecture,2906,
1716,madyson.joyce@intervieworg.com,Madyson M. Joyce,Madyson,Joyce,6,Staff Account Manager,FALSE,Paris,2/20/12,female,Sales / Egypt,2266,
2459,santana.erickson@intervieworg.com,Santana A. Erickson,Santana,Erickson,5,Senior Account Manager,FALSE,Paris,8/26/11,male,Sales / Uzbekistan,616,
3738,jessica.todd@intervieworg.com,Jessica A. Todd,Jessica,Todd,3,Compliance Officer-‚Ö†‚Ö†‚Ö†,FALSE,Paris,5/6/12,female,Building Safety,439,
2512,miranda.suarez@intervieworg.com,Miranda F. Suarez,Miranda,Suarez,10,Vice President of Residential Architecture,TRUE,Paris,7/28/04,female,Residential Architecture,694,
2908,adrian.ray@intervieworg.com,Adrian Z. Ray,Adrian,Ray,6,Staff Architect,FALSE,Paris,12/27/13,,Commercial Architecture,2228,
3745,jamal.christensen@intervieworg.com,Jamal O. Christensen,Jamal,Christensen,5,Senior Architect,FALSE,Paris,2/19/17,,Industrial Architecture,3821,
983,kye.petersen@intervieworg.com,Kye H. Petersen,Kye,Petersen,6,Staff Architect,FALSE,Paris,10/11/13,male,Residential Architecture,1791,
1841,sylvia.wolfe@intervieworg.com,Sylvia A. Wolfe,Sylvia,Wolfe,2,Residential Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,7/9/16,female,Residential Architecture,3539,
810,david.holt@intervieworg.com,David W. Holt,David,Holt,5,Senior Architect,FALSE,Paris,4/1/09,male,Residential Architecture,2225,
3973,brodie.sparks@intervieworg.com,Brodie W. Sparks,Brodie,Sparks,2,Sales / Lugash Manager-‚Ö†‚Ö†,TRUE,Paris,7/4/16,male,Sales / Lugash,118,
2298,jason.morton@intervieworg.com,Jason M. Morton,Jason,Morton,6,Staff Architect,TRUE,Paris,6/19/15,male,Industrial Architecture,2641,
655,rhys.walter@intervieworg.com,Rhys H. Walter,Rhys,Walter,6,Industrial Architecture Manager-‚Ö§‚Ö†,TRUE,New York,2017-03-24,male,Industrial Architecture,500,
1258,anabella.odom@intervieworg.com,Anabella P. Odom,Anabella,Odom,1,Architect-‚Ö†,FALSE,New York,12/6/16,female,Industrial Architecture,1276,
3960,laurel.ayala@intervieworg.com,Laurel M. Ayala,Laurel,Ayala,5,Public Policy Manager-‚Ö§,TRUE,Paris,3/2/14,female,Public Policy,1103,
1152,mathias.nicholson@intervieworg.com,Mathias T. Nicholson,Mathias,Nicholson,2,Commercial Architecture Manager-‚Ö†‚Ö†,TRUE,Beijing,8/4/17,male,Commercial Architecture,2645,
3479,kamren.hurst@intervieworg.com,Kamren V. Hurst,Kamren,Hurst,5,Senior Architect,FALSE,Paris,5/8/09,male,Residential Architecture,3037,
648,anne.burke@intervieworg.com,Anne Y. Burke,Anne,Burke,6,Sales / Lugash Manager-‚Ö§‚Ö†,TRUE,Paris,4/2/06,female,Sales / Lugash,1912,
2760,joshua.foley@intervieworg.com,Joshua U. Foley,Joshua,Foley,4,Architect-IV,FALSE,Paris,3/7/12,male,Residential Architecture,275,
1863,alonso.everett@intervieworg.com,Alonso P. Everett,Alonso,Everett,2,Architect-‚Ö†‚Ö†,FALSE,Paris,7/20/17,male,Commercial Architecture,2632,
3274,paisley.irwin@intervieworg.com,Paisley I. Irwin,Paisley,Irwin,3,Account Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,1/17/17,,Sales / Saudi Arabia,910,
2540,dominique.glover@intervieworg.com,Dominique F. Glover,Dominique,Glover,2,Architect-‚Ö†‚Ö†,TRUE,Paris,11/30/15,male,Commercial Architecture,1114,
3994,kamila.morgan@intervieworg.com,Kamila T. Morgan,Kamila,Morgan,3,Public Policy Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,11/19/15,female,Public Policy,3227,
1064,ember.francis@intervieworg.com,Ember Q. Francis,Ember,Francis,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Paris,4/16/13,,Sales / Lugash,2531,
1995,jennifer.stein@intervieworg.com,Jennifer F. Stein,Jennifer,Stein,6,Building Safety Manager-‚Ö§‚Ö†,TRUE,Paris,5/31/13,female,Building Safety,1288,
3541,damari.blevins@intervieworg.com,Damari R. Blevins,Damari,Blevins,6,Staff Compliance Officer,FALSE,Paris,9/15/11,male,Public Policy,3227,
3170,tiana.english@intervieworg.com,Tiana P. English,Tiana,English,5,Senior Compliance Officer,FALSE,Paris,12/30/10,,Public Policy,2506,
334,maurice.glass@intervieworg.com,Maurice P. Glass,Maurice,Glass,5,Senior Compliance Officer,FALSE,Paris,11/24/08,male,Public Policy,1962,
260,karson.rojas@intervieworg.com,Karson W. Rojas,Karson,Rojas,1,Architect-‚Ö†,FALSE,Paris,1/6/17,male,Residential Architecture,3191,
411,mina.ballard@intervieworg.com,Mina I. Ballard,Mina,Ballard,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,8/10/15,female,Sales / Egypt,1752,
239,chace.rodgers@intervieworg.com,Chace I. Rodgers,Chace,Rodgers,5,Senior Account Manager,FALSE,Paris,9/28/08,male,Sales / Canada,2564,
1609,cohen.bean@intervieworg.com,Cohen V. Bean,Cohen,Bean,6,Staff Architect,FALSE,Paris,4/8/16,male,Residential Architecture,1560,
2659,quincy.buck@intervieworg.com,Quincy Q. Buck,Quincy,Buck,5,Senior Architect,FALSE,Paris,6/11/16,,Commercial Architecture,1671,
486,lorelei.conway@intervieworg.com,Lorelei W. Conway,Lorelei,Conway,5,Senior Architect,FALSE,Paris,4/25/16,female,Residential Architecture,2018,
2346,joziah.terrell@intervieworg.com,Joziah R. Terrell,Joziah,Terrell,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,4/5/12,male,Residential Architecture,2512,
1294,ismael.li@intervieworg.com,Ismael T. Li,Ismael,Li,5,Senior Account Manager,FALSE,Paris,5/10/13,male,Sales / Mexico,1126,
3166,lennox.andrews@intervieworg.com,Lennox H. Andrews,Lennox,Andrews,5,Senior Architect,FALSE,Paris,5/21/16,,Residential Architecture,1524,
3120,alden.acevedo@intervieworg.com,Alden C. Acevedo,Alden,Acevedo,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,10/17/17,male,Building Safety,55,
2886,lila.lester@intervieworg.com,Lila I. Lester,Lila,Lester,3,Sales / Libya Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,2/17/18,female,Sales / Libya,3526,
1545,thatcher.gardner@intervieworg.com,Thatcher R. Gardner,Thatcher,Gardner,5,Senior Account Manager,FALSE,Paris,12/23/12,,Sales / Lugash,3416,
533,deborah.herman@intervieworg.com,Deborah H. Herman,Deborah,Herman,1,Sales / Libya Manager-‚Ö†,TRUE,Paris,10/10/16,,Sales / Libya,1816,
2160,kayson.williams@intervieworg.com,Kayson V. Williams,Kayson,Williams,5,Senior Compliance Officer,TRUE,Paris,3/12/13,male,Building Safety,744,
1211,axel.church@intervieworg.com,Axel F. Church,Axel,Church,5,Senior Architect,FALSE,Paris,1/9/15,male,Commercial Architecture,2218,
2280,emmitt.townsend@intervieworg.com,Emmitt I. Townsend,Emmitt,Townsend,5,Senior Architect,FALSE,Paris,5/12/09,,Residential Architecture,1872,
3033,molly.lozano@intervieworg.com,Molly P. Lozano,Molly,Lozano,5,Senior Account Manager,FALSE,Paris,1/9/11,,Sales / Mexico,2992,
3435,khaleesi.oconnell@intervieworg.com,Khaleesi Z. Oconnell,Khaleesi,Oconnell,4,Sales / Egypt Manager-IV,TRUE,Paris,5/2/17,,Sales / Egypt,1140,
1295,francis.andersen@intervieworg.com,Francis M. Andersen,Francis,Andersen,5,Senior Architect,FALSE,Paris,1/8/18,,Industrial Architecture,2325,
3584,jesse.bright@intervieworg.com,Jesse R. Bright,Jesse,Bright,2,Architect-‚Ö†‚Ö†,FALSE,Paris,5/11/16,male,Industrial Architecture,2593,
2361,sterling.curry@intervieworg.com,Sterling M. Curry,Sterling,Curry,5,Senior Architect,FALSE,Paris,2/12/13,male,Industrial Architecture,1381,
3619,ishaan.simpson@intervieworg.com,Ishaan A. Simpson,Ishaan,Simpson,5,Senior Account Manager,FALSE,Paris,5/25/11,,Sales / China,3.21E+03,
1027,zainab.ayers@intervieworg.com,Zainab Q. Ayers,Zainab,Ayers,2,Residential Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,10/16/16,,Residential Architecture,3181,
1534,thomas.cain@intervieworg.com,Thomas D. Cain,Thomas,Cain,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,3/28/17,,Sales / UK,3801,
2584,trey.hinton@intervieworg.com,Trey H. Hinton,Trey,Hinton,2,Industrial Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,10/31/15,male,Industrial Architecture,2084,
2066,deandre.stephenson@intervieworg.com,Deandre D. Stephenson,Deandre,Stephenson,6,Staff Architect,FALSE,Paris,10/7/09,male,Commercial Architecture,2087,
3378,dixie.khan@intervieworg.com,Dixie I. Khan,Dixie,Khan,6,Staff Compliance Officer,FALSE,Paris,3/11/15,female,Building Safety,2422,
2452,alani.terry@intervieworg.com,Alani T. Terry,Alani,Terry,6,Staff Architect,FALSE,Paris,2/26/17,,Industrial Architecture,671,
60,boden.patel@intervieworg.com,Boden I. Patel,Boden,Patel,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,6/16/17,male,Sales / UK,2742,
75,aimee.peterson@intervieworg.com,Aimee P. Peterson,Aimee,Peterson,5,Senior Account Manager,FALSE,Paris,1/17/11,female,Sales / China,1.38E+03,
1501,alondra.orr@intervieworg.com,Alondra N. Orr,Alondra,Orr,4,Architect-IV,FALSE,Paris,9/16/12,female,Residential Architecture,1279,
2544,alonso.harrison@intervieworg.com,Alonso V. Harrison,Alonso,Harrison,3,Compliance Officer-‚Ö†‚Ö†‚Ö†,TRUE,Paris,2/21/16,male,Public Policy,2377,
3477,valentin.wong@intervieworg.com,Valentin T. Wong,Valentin,Wong,3,Industrial Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,New York,5/17/17,male,Industrial Architecture,1127,
806,aden.ramirez@intervieworg.com,Aden Z. Ramirez,Aden,Ramirez,5,Senior Account Manager,FALSE,Paris,1/3/13,,Sales / Lugash,3183,
1527,hope.cisneros@intervieworg.com,Hope F. Cisneros,Hope,Cisneros,5,Senior Account Manager,FALSE,Paris,9/20/16,female,Sales / Libya,3016,
1081,tiana.kelly@intervieworg.com,Tiana P. Kelly,Tiana,Kelly,2,Sales / Libya Manager-‚Ö†‚Ö†,TRUE,Paris,10/5/14,female,Sales / Libya,240,
1644,jasiah.ho@intervieworg.com,Jasiah E. Ho,Jasiah,Ho,3,Sales / Lugash Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,2/2/14,,Sales / Lugash,267,
740,jonathan.clarke@intervieworg.com,Jonathan K. Clarke,Jonathan,Clarke,2,Account Manager-‚Ö†‚Ö†,TRUE,Paris,9/9/14,male,Sales / Lugash,335,
3569,ryann.ware@intervieworg.com,Ryann I. Ware,Ryann,Ware,4,Architect-IV,FALSE,Paris,8/16/11,female,Residential Architecture,2719,
2625,joseph.daniels@intervieworg.com,Joseph R. Daniels,Joseph,Daniels,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,6/20/16,male,Sales / Libya,775,
2870,eliza.jacobs@intervieworg.com,Eliza V. Jacobs,Eliza,Jacobs,2,Sales / China Manager-‚Ö†‚Ö†,TRUE,Paris,6/7/14,,Sales / China,1.38E+03,
2679,brooklynn.rojas@intervieworg.com,Brooklynn L. Rojas,Brooklynn,Rojas,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,12/8/15,female,Public Policy,3082,
2191,jenny.skinner@intervieworg.com,Jenny Y. Skinner,Jenny,Skinner,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,1/20/15,,Sales / Saudi Arabia,206,
3571,aryana.norton@intervieworg.com,Aryana A. Norton,Aryana,Norton,2,Residential Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,10/15/15,,Residential Architecture,1653,
1271,emanuel.delacruz@intervieworg.com,Emanuel A. Delacruz,Emanuel,Delacruz,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Paris,6/29/14,,Sales / Mexico,2769,
3688,kaitlyn.lang@intervieworg.com,Kaitlyn N. Lang,Kaitlyn,Lang,6,Public Policy Manager-‚Ö§‚Ö†,TRUE,Paris,9/12/08,,Public Policy,2345,
3690,rachel.blanchard@intervieworg.com,Rachel A. Blanchard,Rachel,Blanchard,2,Architect-‚Ö†‚Ö†,FALSE,Paris,8/5/15,female,Industrial Architecture,1951,
3100,adam.carter@intervieworg.com,Adam C. Carter,Adam,Carter,2,Industrial Architecture Manager-‚Ö†‚Ö†,TRUE,New York,12/30/14,male,Industrial Architecture,2469,
2022,sabrina.yates@intervieworg.com,Sabrina T. Yates,Sabrina,Yates,6,Sales / Elbonia Manager-‚Ö§‚Ö†,TRUE,Cairo,11/10/09,female,Sales / Elbonia,2980,
3809,daniella.holt@intervieworg.com,Daniella Y. Holt,Daniella,Holt,4,Residential Architecture Manager-IV,TRUE,Paris,2/7/11,,Residential Architecture,2405,
3812,charlize.richard@intervieworg.com,Charlize S. Richard,Charlize,Richard,1,Residential Architecture Manager-‚Ö†,TRUE,Paris,12/19/17,female,Residential Architecture,3216,
2509,lillianna.owen@intervieworg.com,Lillianna L. Owen,Lillianna,Owen,6,Sales / Libya Manager-‚Ö§‚Ö†,TRUE,Paris,6/15/17,female,Sales / Libya,2353,
1683,raelynn.neal@intervieworg.com,Raelynn J. Neal,Raelynn,Neal,4,Building Safety Manager-IV,TRUE,Paris,9/18/15,,Building Safety,1476,
3897,emilia.pace@intervieworg.com,Emilia Z. Pace,Emilia,Pace,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,5/29/15,,Building Safety,2901,
3419,alexander.freeman@intervieworg.com,Alexander I. Freeman,Alexander,Freeman,2,Sales / Lugash Manager-‚Ö†‚Ö†,TRUE,Paris,7/18/14,male,Sales / Lugash,644,
909,francesca.berger@intervieworg.com,Francesca Y. Berger,Francesca,Berger,7,Senior Staff Account Manager,FALSE,Cairo,5/14/06,female,Sales / Lugash,3552,
605,averi.reed@intervieworg.com,Averi V. Reed,Averi,Reed,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,8/21/15,female,Sales / Belgium,3394,
87,terrence.sherman@intervieworg.com,Terrence X. Sherman,Terrence,Sherman,5,Senior Account Manager,FALSE,Mountain View,1/16/16,male,Sales / Russia,286,
3706,yahya.vang@intervieworg.com,Yahya S. Vang,Yahya,Vang,6,Staff Architect,FALSE,Paris,1/10/07,male,Industrial Architecture,3017,
350,omari.estes@intervieworg.com,Omari Q. Estes,Omari,Estes,4,Sales / Libya Manager-IV,TRUE,Paris,3/12/14,,Sales / Libya,105,
797,elena.hodge@intervieworg.com,Elena R. Hodge,Elena,Hodge,5,Senior Architect,FALSE,New York,12/23/14,,Industrial Architecture,1711,
1973,dillon.wilkinson@intervieworg.com,Dillon G. Wilkinson,Dillon,Wilkinson,4,Sales / Canada Manager-IV,TRUE,Paris,6/17/13,,Sales / Canada,3536,
341,nola.cohen@intervieworg.com,Nola M. Cohen,Nola,Cohen,3,Architect-‚Ö†‚Ö†‚Ö†,FALSE,Paris,6/8/12,female,Residential Architecture,844,
997,maliah.hebert@intervieworg.com,Maliah T. Hebert,Maliah,Hebert,6,Staff Architect,FALSE,Paris,6/2/14,,Industrial Architecture,2325,
2335,colette.henson@intervieworg.com,Colette R. Henson,Colette,Henson,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Paris,8/22/13,,Sales / Canada,2978,
91,micheal.valencia@intervieworg.com,Micheal P. Valencia,Micheal,Valencia,5,Senior Account Manager,FALSE,Paris,4/29/13,male,Sales / Lugash,2688,
377,gustavo.leonard@intervieworg.com,Gustavo O. Leonard,Gustavo,Leonard,5,Senior Account Manager,FALSE,Paris,3/29/11,,Sales / Libya,451,
2922,kaitlynn.gay@intervieworg.com,Kaitlynn C. Gay,Kaitlynn,Gay,6,Staff Account Manager,FALSE,Paris,1/6/13,,Sales / Canada,1797,
1550,john.english@intervieworg.com,John F. English,John,English,5,Senior Architect,FALSE,Paris,12/8/10,male,Commercial Architecture,3509,
3355,amber.cain@intervieworg.com,Amber G. Cain,Amber,Cain,8,Residential Architecture Director,TRUE,Paris,5/21/14,female,Residential Architecture,631,
2399,cristopher.frazier@intervieworg.com,Cristopher R. Frazier,Cristopher,Frazier,6,Public Policy Manager-‚Ö§‚Ö†,TRUE,Paris,8/23/09,male,Public Policy,528,
3382,zavier.goodman@intervieworg.com,Zavier L. Goodman,Zavier,Goodman,7,Senior Staff Account Manager,TRUE,Paris,10/6/16,male,Sales / India,770,
3534,kash.patton@intervieworg.com,Kash W. Patton,Kash,Patton,4,Sales / Canada Manager-IV,TRUE,Paris,7/7/10,,Sales / Canada,3536,
3024,nikolas.ballard@intervieworg.com,Nikolas J. Ballard,Nikolas,Ballard,6,Staff Account Manager,FALSE,Paris,9/19/12,male,Sales / Lugash,2664,
2943,khalil.barr@intervieworg.com,Khalil Y. Barr,Khalil,Barr,5,Senior Architect,FALSE,Paris,9/17/08,male,Commercial Architecture,1736,
807,emory.garcia@intervieworg.com,Emory H. Garcia,Emory,Garcia,5,Senior Architect,FALSE,Paris,9/8/13,male,Commercial Architecture,3055,
952,ada.casey@intervieworg.com,Ada F. Casey,Ada,Casey,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Mountain View,2/13/17,female,Sales / Russia,3597,
237,joslyn.elliott@intervieworg.com,Joslyn F. Elliott,Joslyn,Elliott,3,Architect-‚Ö†‚Ö†‚Ö†,FALSE,Paris,6/29/17,,Industrial Architecture,1927,
2216,zuri.holt@intervieworg.com,Zuri W. Holt,Zuri,Holt,4,Account Manager-IV,FALSE,Paris,8/30/17,,Sales / Canada,3534,
2046,leilani.roach@intervieworg.com,Leilani Z. Roach,Leilani,Roach,5,Senior Account Manager,TRUE,Paris,8/20/09,female,Sales / Libya,431,
1559,leila.lang@intervieworg.com,Leila V. Lang,Leila,Lang,1,Account Manager-‚Ö†,FALSE,Paris,8/15/16,female,Sales / Saudi Arabia,1465,
1934,alison.bradshaw@intervieworg.com,Alison Y. Bradshaw,Alison,Bradshaw,5,Senior Account Manager,FALSE,Paris,4/13/14,female,Sales / Lugash,3529,
48,gemma.tanner@intervieworg.com,Gemma Z. Tanner,Gemma,Tanner,4,Commercial Architecture Manager-IV,TRUE,Paris,9/25/16,female,Commercial Architecture,834,
1915,anabella.meyer@intervieworg.com,Anabella T. Meyer,Anabella,Meyer,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,5/1/13,,Residential Architecture,1310,
2856,leia.norman@intervieworg.com,Leia S. Norman,Leia,Norman,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,5/1/16,,Building Safety,1713,
58,rory.banks@intervieworg.com,Rory M. Banks,Rory,Banks,6,Staff Architect,FALSE,Paris,9/17/08,female,Industrial Architecture,3299,
539,jairo.merritt@intervieworg.com,Jairo C. Merritt,Jairo,Merritt,6,Staff Architect,TRUE,Paris,10/6/10,,Commercial Architecture,888,
866,adalynn.hahn@intervieworg.com,Adalynn I. Hahn,Adalynn,Hahn,5,Senior Compliance Officer,FALSE,Paris,12/19/13,female,Building Safety,1786,
3533,arabella.spears@intervieworg.com,Arabella Y. Spears,Arabella,Spears,4,Sales / India Manager-IV,TRUE,Paris,11/15/15,,Sales / India,3382,
150,annabelle.long@intervieworg.com,Annabelle R. Long,Annabelle,Long,6,Staff Compliance Officer,FALSE,Paris,12/23/14,,Public Policy,2399,
2172,jayden.shepherd@intervieworg.com,Jayden P. Shepherd,Jayden,Shepherd,8,Principal Account Manager,TRUE,Paris,10/3/11,,Sales / Libya,2611,
2586,theo.wade@intervieworg.com,Theo G. Wade,Theo,Wade,3,Building Safety Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,12/4/17,male,Building Safety,2558,
3157,anabella.lin@intervieworg.com,Anabella G. Lin,Anabella,Lin,5,Sales / Russia Manager-‚Ö§,TRUE,Mountain View,3/29/15,female,Sales / Russia,2170,
1650,grayson.kerr@intervieworg.com,Grayson E. Kerr,Grayson,Kerr,6,Commercial Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,12/25/10,male,Commercial Architecture,482,
773,alondra.randall@intervieworg.com,Alondra F. Randall,Alondra,Randall,1,Architect-‚Ö†,FALSE,Paris,3/5/17,female,Residential Architecture,62,
3361,leonel.clay@intervieworg.com,Leonel Q. Clay,Leonel,Clay,9,Senior Director of Residential Architecture,TRUE,Paris,1/1/13,male,Residential Architecture,3402,
1377,francesca.austin@intervieworg.com,Francesca W. Austin,Francesca,Austin,1,Architect-‚Ö†,FALSE,Paris,1/20/17,female,Commercial Architecture,1093,
2095,august.oconnell@intervieworg.com,August T. Oconnell,August,Oconnell,7,Senior Staff Compliance Officer,TRUE,Paris,5/3/17,male,Building Safety,510,
470,vanessa.johns@intervieworg.com,Vanessa F. Johns,Vanessa,Johns,6,Staff Account Manager,TRUE,Mountain View,11/25/13,,Sales / Germany,2127,
1041,crosby.barton@intervieworg.com,Crosby X. Pături,Crosby,Pături,6,Staff Architect,FALSE,Paris,9/27/16,male,Residential Architecture,1061,
422,sawyer.strong@intervieworg.com,Sawyer V. Strong,Sawyer,Strong,4,Sales / Elbonia Manager-IV,TRUE,Paris,4/6/15,,Sales / Elbonia,162,
2863,aubree.reid@intervieworg.com,Aubree F. Reid,Aubree,Reid,5,Senior Account Manager,TRUE,Paris,8/21/14,female,Sales / Saudi Arabia,1520,
2170,amos.hickman@intervieworg.com,Amos L. Hickman,Amos,Hickman,6,Sales / Russia Manager-‚Ö§‚Ö†,TRUE,Mountain View,4/13/09,male,Sales / Russia,1272,
3975,kinslee.orr@intervieworg.com,Kinslee L. Orr,Kinslee,Orr,6,Staff Account Manager,FALSE,Paris,1/6/16,female,Sales / Canada,1652,
3536,amir.oliver@intervieworg.com,Amir M. Oliver,Amir,Oliver,7,Sales / Canada Manager-‚Ö§‚Ö†‚Ö†,TRUE,Paris,,,Sales / Canada,1461,
938,emory.gill@intervieworg.com,Emory M. Gill,Emory,Gill,5,Senior Architect,FALSE,Beijing,6/27/16,,Commercial Architecture,882,
2950,regina.gilmore@intervieworg.com,Regina I. Gilmore,Regina,Gilmore,2,Building Safety Manager-‚Ö†‚Ö†,TRUE,Paris,4/14/16,,Building Safety,1675,
3385,brooks@intervieworg.com,Brooks V. Guðmundsdóttir,Brooks,Guðmundsdóttir,8,Sales / US Director,TRUE,Paris,2/2/07,,Sales / US,1461,
1937,kalel.cooley@intervieworg.com,Kalel R. Cooley,Kalel,Cooley,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,12/6/16,male,Sales / Lugash,123,
3603,caylee.blankenship@intervieworg.com,Caylee X. Blankenship,Caylee,Blankenship,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,1/30/15,female,Residential Architecture,2515,
2666,robert.shepard@intervieworg.com,Robert L. Shepard,Robert,Shepard,6,Staff Account Manager,FALSE,Paris,9/24/07,male,Sales / Mexico,876,
3499,aya.arellano@intervieworg.com,Aya N. Arellano,Aya,Arellano,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,12/22/15,,Public Policy,1866,
70,annabelle.gould@intervieworg.com,Annabelle U. Gould,Annabelle,Gould,1,Account Manager-‚Ö†,FALSE,Mountain View,5/3/16,female,Sales / UK,3816,
789,eliseo.raymond@intervieworg.com,Eliseo T. Raymond,Eliseo,Raymond,3,Public Policy Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,12/29/12,male,Public Policy,2747,
1674,ezekiel.manning@intervieworg.com,Ezekiel O. Manning,Ezekiel,Manning,5,Senior Compliance Officer,FALSE,Paris,10/11/12,male,Building Safety,2095,
2449,romeo.middleton@intervieworg.com,Romeo C. Middleton,Romeo,Middleton,1,Account Manager-‚Ö†,FALSE,Paris,10/12/16,,Sales / Libya,1.43E+03,
1492,ray.davila@intervieworg.com,Ray M. Davila,Ray,Davila,4,Public Policy Manager-IV,TRUE,Paris,12/3/13,male,Public Policy,3891,
2498,brooke.hines@intervieworg.com,Brooke X. Hines,Brooke,Hines,5,Senior Account Manager,FALSE,Paris,5/2/11,,Sales / Lugash,1912,
1031,kayla.colon@intervieworg.com,Kayla L. Colon,Kayla,Colon,1,Public Policy Manager-‚Ö†,TRUE,Paris,10/28/17,,Public Policy,3261,
2068,aurelia.erickson@intervieworg.com,Aurelia H. Erickson,Aurelia,Erickson,6,Staff Architect,FALSE,Paris,3/8/17,female,Industrial Architecture,2235,
633,emilia.king@intervieworg.com,Emilia V. King,Emilia,King,6,Staff Architect,FALSE,Paris,10/9/08,,Industrial Architecture,3962,
